,ID,work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,id,salary_group,nd_work_year,nd_experience_level,nd_employment_type,nd_job_title,nd_employee_residence,nd_remote_ratio,nd_company_location,nd_company_size
562,563,2022,SE,FT,Data Engineer,175100,US,100,US,M,562,H,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
563,564,2022,SE,FT,Data Engineer,140250,US,100,US,M,563,H,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
564,565,2022,SE,FT,Data Analyst,116150,US,100,US,M,564,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
565,566,2022,SE,FT,Data Engineer,54000,US,0,US,M,565,L,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
566,567,2022,SE,FT,Data Analyst,170000,US,100,US,M,566,H,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
567,568,2022,MI,FT,Data Analyst,65438,GB,0,GB,M,567,L,1.0,0.19158975187097918,0.5310394944273952,0.2189340146691745,0.39491407699443415,0.6182883892724929,0.5054269873172085,0.9393074166112807
568,569,2022,SE,FT,Data Analyst,80000,US,100,US,M,568,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
569,570,2022,SE,FT,Data Scientist,140000,US,100,US,M,569,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
570,571,2022,SE,FT,Data Scientist,210000,US,100,US,M,570,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
571,572,2022,SE,FT,Data Scientist,140000,US,100,US,M,571,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
572,573,2022,SE,FT,Data Analyst,100000,US,100,US,M,572,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
573,574,2022,SE,FT,Data Analyst,69000,US,100,US,M,573,L,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
574,575,2022,SE,FT,Data Scientist,210000,US,100,US,M,574,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
575,576,2022,SE,FT,Data Scientist,140000,US,100,US,M,575,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
576,577,2022,SE,FT,Data Scientist,210000,US,100,US,M,576,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
577,578,2022,SE,FT,Data Analyst,150075,US,100,US,M,577,H,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
578,579,2022,SE,FT,Data Engineer,100000,US,100,US,M,578,M,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
579,580,2022,SE,FT,Data Engineer,25000,US,100,US,M,579,L,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
580,581,2022,SE,FT,Data Analyst,126500,US,100,US,M,580,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
581,582,2022,SE,FT,Data Analyst,106260,US,100,US,M,581,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
582,583,2022,SE,FT,Data Engineer,220110,US,100,US,M,582,H,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
583,584,2022,SE,FT,Data Engineer,160080,US,100,US,M,583,H,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
584,585,2022,SE,FT,Data Analyst,105000,US,100,US,M,584,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
585,586,2022,SE,FT,Data Analyst,110925,US,100,US,M,585,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
586,587,2022,MI,FT,Data Analyst,45807,GB,0,GB,M,586,L,1.0,0.19158975187097918,0.5310394944273952,0.2189340146691745,0.39491407699443415,0.6182883892724929,0.5054269873172085,0.9393074166112807
587,588,2022,SE,FT,Data Scientist,140000,US,100,US,M,587,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
588,589,2022,SE,FT,Data Analyst,99000,US,0,US,M,588,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
589,590,2022,SE,FT,Data Analyst,60000,US,100,US,M,589,L,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
590,591,2022,SE,FT,Data Architect,192564,US,100,US,M,590,H,1.0,0.5587999258288353,0.5310394944273952,0.4316035873953845,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
591,592,2022,SE,FT,Data Architect,144854,US,100,US,M,591,H,1.0,0.5587999258288353,0.5310394944273952,0.4316035873953845,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
592,593,2022,SE,FT,Data Scientist,230000,US,100,US,M,592,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
593,594,2022,SE,FT,Data Scientist,150000,US,100,US,M,593,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
594,595,2022,SE,FT,Data Analytics Manager,150260,US,100,US,M,594,H,1.0,0.5587999258288353,0.5310394944273952,0.30462469303434186,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
595,596,2022,SE,FT,Data Analytics Manager,109280,US,100,US,M,595,M,1.0,0.5587999258288353,0.5310394944273952,0.30462469303434186,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
596,597,2022,SE,FT,Data Scientist,210000,US,100,US,M,596,H,1.0,0.5587999258288353,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
597,598,2022,SE,FT,Data Analyst,170000,US,100,US,M,597,H,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
598,599,2022,MI,FT,Data Scientist,160000,US,100,US,M,598,H,1.0,0.19158975187097918,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
599,600,2022,MI,FT,Data Scientist,130000,US,100,US,M,599,M,1.0,0.19158975187097918,0.5310394944273952,0.25770979347509587,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
600,601,2022,EN,FT,Data Analyst,67000,CA,0,CA,M,600,L,1.0,0.0,0.5310394944273952,0.2189340146691745,0.47492505277973257,0.6182883892724929,0.6242588490770902,0.9393074166112807
601,602,2022,EN,FT,Data Analyst,52000,CA,0,CA,M,601,L,1.0,0.0,0.5310394944273952,0.2189340146691745,0.47492505277973257,0.6182883892724929,0.6242588490770902,0.9393074166112807
602,603,2022,SE,FT,Data Engineer,154000,US,100,US,M,602,H,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
603,604,2022,SE,FT,Data Engineer,126000,US,100,US,M,603,M,1.0,0.5587999258288353,0.5310394944273952,0.2685646073109755,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
604,605,2022,SE,FT,Data Analyst,129000,US,0,US,M,604,M,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,0.6182883892724929,0.9124121301096481,0.9393074166112807
605,606,2022,SE,FT,Data Analyst,150000,US,100,US,M,605,H,1.0,0.5587999258288353,0.5310394944273952,0.2189340146691745,0.7407863136218342,1.0,0.9124121301096481,0.9393074166112807
606,607,2022,MI,FT,AI Scientist,200000,IN,100,US,L,606,H,1.0,0.19158975187097918,0.5310394944273952,0.15197181975713026,0.17001190476190478,1.0,0.9124121301096481,1.0
